Index,Delta Curvature: neural,Delta Curvature: control,Distances,"Rates, correlation empirical vs predicted","Variance, correlation empirical vs predicted","Covariance, correlation empirical vs predicted",Dataset,Pixel curvature,sequence type,dither
4,38.3892068909004,27.4073381034229,0.7728,0.9618,0.9219,0.7383,ay2_u003_image_sequences,4.5435,2,2
5,158.975249853813,155.672988892255,0.0161,0.9643,0.9178,0.8129,ay2_u003_image_sequences,5.4983,2,2
6,167.957172347185,114.320653745880,0.1595,0.9621,0.9238,0.8245,ay2_u003_image_sequences,7.1689,2,2
7,25.4065067424631,0.970126810855710,1.2778,0.9316,0.872,0.7111,ay2_u003_image_sequences,4.837,2,2
8,20.2043554248213,20.0596823790116,0.7906,0.9651,0.8981,0.7009,ay2_u003_image_sequences,2.794,2,2
9,59.5569524725719,92.1311107114262,0.3714,0.9619,0.9325,0.8175,ay2_u003_image_sequences,5.8562,2,2
10,35.5741654540166,26.7768731186430,0.4856,0.9651,0.9199,0.8297,ay2_u003_image_sequences,4.6352,2,2
11,78.9227106421829,65.7239236080751,0.4124,0.9578,0.8881,0.772,ay2_u003_image_sequences,4.3592,2,2
12,150.610631160544,142.164967105497,0.0512,0.9674,0.9157,0.8082,ay2_u003_image_sequences,5.8248,2,2
13,9.64634851697770,41.1522082067250,0.3572,0.9653,0.9167,0.7839,ay2_u003_image_sequences,14.1104,2,2
14,5.55538147410424,39.0383800702143,0.4735,0.9689,0.937,0.8192,ay2_u003_image_sequences,4.363,2,2
15,61.2307860147376,61.5410240392470,0.6277,0.972,0.9284,0.8097,ay2_u003_image_sequences,5.2005,2,2
16,39.9183893300278,86.0808751662058,0.2658,0.9742,0.9461,0.8256,ay2_u003_image_sequences,7.0535,2,2
17,23.6247590352547,13.0527237602457,0.8494,0.9645,0.8999,0.7277,ay2_u003_image_sequences,5.5873,2,2
18,34.7023295752225,12.2546446409342,1.0139,0.9692,0.8918,0.779,ay2_u003_image_sequences,2.6625,2,2
19,33.6497239617691,20.3013685838012,0.6195,0.9684,0.9321,0.7683,ay2_u003_image_sequences,5.8936,2,2
20,-2.45781397502457,39.0907349518398,0.4085,0.9683,0.9284,0.8112,ay2_u003_image_sequences,3.8027,2,2
21,48.9961763592871,38.2903221383873,0.6348,0.9334,0.9254,0.9125,ay4_u001_image_sequences,5.4609,2,2
22,-4.47817950135192,60.6986210774778,0.3506,0.9378,0.9299,0.9325,ay4_u001_image_sequences,6.1259,2,2
23,65.8830690397530,80.8624392226232,0.3054,0.923,0.9088,0.8941,ay4_u001_image_sequences,5.233,2,2
24,59.2331895159379,20.1896822563886,0.6255,0.9546,0.9514,0.9669,ay4_u001_image_sequences,4.5435,2,2
25,70.5734442517105,-1.43057901711740,0.769,0.9454,0.9048,0.9282,ay4_u001_image_sequences,5.4983,2,2
26,-2.94147297820626,98.7236035514401,0.2449,0.9585,0.9235,0.8513,ay4_u001_image_sequences,7.1689,2,2
27,68.1398292615641,47.1052470615065,0.5452,0.9328,0.8811,0.8773,ay4_u001_image_sequences,4.837,2,2
28,53.0631049512203,21.6357818163845,0.5828,0.9444,0.9341,0.8833,ay4_u001_image_sequences,2.794,2,2
29,50.8535018002439,7.21683371191258,0.8996,0.9402,0.928,0.9765,ay4_u001_image_sequences,5.8562,2,2
30,-3.51924183450265,82.3746016356985,0.226,0.9566,0.9205,0.9292,ay4_u001_image_sequences,4.6352,2,2
31,62.0228709804397,23.5256073737016,0.6901,0.7612,0.7796,0.8463,ay4_u001_image_sequences,4.3592,2,2
32,-5.55862505585701,92.7373256104789,0.181,0.9328,0.9116,0.9681,ay4_u001_image_sequences,5.8248,2,2
33,154.042890759083,111.668684688314,0.1441,0.9141,0.9188,0.9065,ay4_u001_image_sequences,14.1104,2,2
34,52.8841102026388,59.5692683796600,0.3704,0.9555,0.9407,0.9487,ay4_u001_image_sequences,4.363,2,2
35,32.4092018926323,62.1562214350565,0.3916,0.9443,0.9228,0.9266,ay4_u001_image_sequences,5.2005,2,2
36,-3.81434135885943,61.3598624451425,0.3637,0.949,0.9458,0.9291,ay4_u001_image_sequences,7.0535,2,2
37,75.8408898546162,18.0630120081148,0.6288,0.9095,0.8771,0.874,ay4_u001_image_sequences,5.5873,2,2
38,74.1269856055344,60.4569804848666,0.4201,0.9281,0.8901,0.8343,ay4_u001_image_sequences,2.6625,2,2
39,116.299397144734,55.5526107380287,0.4137,0.9404,0.9084,0.9054,ay4_u001_image_sequences,5.8936,2,2
40,56.0275434513486,21.4715570789005,0.6898,0.9474,0.9194,0.9067,ay4_u001_image_sequences,3.8027,2,2
41,23.5988700772236,6.23591995620737,1.0932,0.9324,0.8852,0.7194,ay4_u006_image_sequences,5.4609,2,2
42,32.1413366387504,39.9861161565863,0.7305,0.9384,0.8764,0.6167,ay4_u006_image_sequences,6.1259,2,2
43,51.9740293495390,30.4981656627308,0.6504,0.9236,0.8016,0.5968,ay4_u006_image_sequences,5.233,2,2
44,23.3689300425812,39.3133602367563,0.8527,0.9454,0.9069,0.6726,ay4_u006_image_sequences,4.5435,2,2
45,33.4344409356653,28.0155982898101,0.5317,0.9321,0.8653,0.6651,ay4_u006_image_sequences,5.4983,2,2
46,36.5864241253548,9.60930132007416,1.2651,0.9356,0.8901,0.7431,ay4_u006_image_sequences,7.1689,2,2
47,15.5682044636622,23.9060061357215,0.6526,0.892,0.8239,0.6812,ay4_u006_image_sequences,4.837,2,2
48,33.2144229421832,7.23948689201654,1.4339,0.9459,0.8504,0.6382,ay4_u006_image_sequences,2.794,2,2
49,25.3562717244149,20.2114557287510,0.6455,0.9158,0.8435,0.6858,ay4_u006_image_sequences,5.8562,2,2
50,25.8241720628490,10.5739051457046,1.1419,0.9403,0.8864,0.6967,ay4_u006_image_sequences,4.6352,2,2
51,14.3066006792388,8.33002445868894,1.2736,0.9256,0.8541,0.7026,ay4_u006_image_sequences,4.3592,2,2
52,8.72872916622658,13.3619585186488,0.6853,0.9086,0.8626,0.5681,ay4_u006_image_sequences,5.8248,2,2
53,40.5301256115433,14.2106434049829,0.6213,0.9116,0.7929,0.6253,ay4_u006_image_sequences,14.1104,2,2
54,22.9859238075913,13.8933480307374,0.8407,0.9414,0.9121,0.713,ay4_u006_image_sequences,4.363,2,2
55,63.9974681935005,25.5094109761498,0.8125,0.9465,0.8912,0.7733,ay4_u006_image_sequences,5.2005,2,2
56,35.1318888023568,10.1373409944327,0.7002,0.9327,0.8987,0.7198,ay4_u006_image_sequences,7.0535,2,2
57,-3.36410337736626,22.3654360047026,0.8411,0.9406,0.8855,0.722,ay4_u006_image_sequences,5.5873,2,2
58,19.8545647507777,17.0626765508558,1.1945,0.8571,0.8003,0.4495,ay4_u006_image_sequences,2.6625,2,2
59,1.21501277575272,36.3668551061866,0.4589,0.9308,0.8851,0.6887,ay4_u006_image_sequences,5.8936,2,2
60,37.2371251309195,14.7808909935615,1.1984,0.9385,0.811,0.4801,ay4_u006_image_sequences,3.8027,2,2
61,32.7455339949745,12.3363732061381,1.0344,0.9713,0.9187,0.7621,ay4_u005_image_sequences,5.4609,2,2
62,80.8064585734140,31.0820561437690,0.5999,0.9529,0.9162,0.8143,ay4_u005_image_sequences,6.1259,2,2
63,52.5856337305569,22.5169636174951,0.7699,0.9681,0.9171,0.8686,ay4_u005_image_sequences,5.233,2,2
64,27.9314160387961,36.4129090423997,0.5881,0.9391,0.8484,0.7489,ay4_u005_image_sequences,4.5435,2,2
65,9.34121808097620,12.3134234972408,0.7135,0.9623,0.9228,0.828,ay4_u005_image_sequences,5.4983,2,2
66,49.2882589859013,24.9781652028104,0.8277,0.959,0.9164,0.8228,ay4_u005_image_sequences,7.1689,2,2
67,-3.27961723383420,12.7565763466258,0.8028,0.9627,0.8641,0.561,ay4_u005_image_sequences,4.837,2,2
68,65.6472981594262,13.3372765690754,1.2678,0.9776,0.937,0.8261,ay4_u005_image_sequences,2.794,2,2
69,28.2070032417903,16.1520859913898,0.7696,0.9675,0.9208,0.8438,ay4_u005_image_sequences,5.8562,2,2
70,49.0161558981810,16.0864921364963,0.8025,0.9388,0.7497,0.3909,ay4_u005_image_sequences,4.6352,2,2
71,56.3499217399269,8.50757364894239,1.4486,0.9748,0.9387,0.8118,ay4_u005_image_sequences,4.3592,2,2
72,56.7141430712552,12.4087111061454,0.6885,0.9628,0.9006,0.6858,ay4_u005_image_sequences,5.8248,2,2
73,-13.5992884282792,71.8856788481941,0.337,0.9618,0.9135,0.854,ay4_u005_image_sequences,14.1104,2,2
74,7.09779612076174,-0.709161897798704,0.9965,0.9613,0.9243,0.7885,ay4_u005_image_sequences,4.363,2,2
75,26.7784153176174,27.4166000674287,0.8285,0.955,0.9172,0.8092,ay4_u005_image_sequences,5.2005,2,2
76,33.1006771751483,22.6943539728491,0.6807,0.9704,0.9333,0.8113,ay4_u005_image_sequences,7.0535,2,2
77,38.1646378734375,23.1319974508783,1.0247,0.9697,0.9353,0.7721,ay4_u005_image_sequences,5.5873,2,2
78,66.4691220897473,23.8006325833086,1.1894,0.9655,0.9112,0.692,ay4_u005_image_sequences,2.6625,2,2
79,37.5039836190082,9.55518594109707,1.1242,0.9731,0.945,0.8481,ay4_u005_image_sequences,5.8936,2,2
80,26.4278491247096,21.8100911762098,0.652,0.9566,0.9111,0.7681,ay4_u005_image_sequences,3.8027,2,2
81,76.8744888163662,32.9504162532024,0.9082,0.7834,0.7934,0.864,ay3_u001_image_sequences,5.4609,2,2
82,18.0738092199473,55.3521920762348,0.4497,0.9328,0.9135,0.874,ay3_u001_image_sequences,6.1259,2,2
83,-4.02476048685376,14.9759453117492,0.6376,0.9291,0.9264,0.9264,ay3_u001_image_sequences,5.233,2,2
84,49.0624120202991,43.4527549743209,0.5528,0.9386,0.9383,0.9011,ay3_u001_image_sequences,4.5435,2,2
85,49.2898446002037,1.64174588202525,1.0685,0.9394,0.9448,0.9356,ay3_u001_image_sequences,5.4983,2,2
86,48.8086518865791,30.8857757564576,0.705,0.9275,0.9345,0.9283,ay3_u001_image_sequences,7.1689,2,2
87,35.9642079468574,6.01530725565170,1.7206,0.952,0.9395,0.9236,ay3_u001_image_sequences,4.837,2,2
88,40.4995869836476,21.4315059698149,1.347,0.9358,0.8993,0.7854,ay3_u001_image_sequences,2.794,2,2
89,54.2212384941099,10.0527462944299,0.9592,0.8048,0.8313,0.8473,ay3_u001_image_sequences,5.8562,2,2
90,66.8665378175485,10.0421581878746,1.0122,0.9609,0.9447,0.8864,ay3_u001_image_sequences,4.6352,2,2
91,53.3178915999251,30.8612673368766,0.6502,0.9411,0.9061,0.8399,ay3_u001_image_sequences,4.3592,2,2
92,174.125148113371,21.2090426186147,0.6858,0.9302,0.9077,0.8677,ay3_u001_image_sequences,5.8248,2,2
93,19.0666092515216,0.136031140056710,1.2693,0.9674,0.9389,0.8122,ay3_u001_image_sequences,14.1104,2,2
94,46.3344187679898,28.5093943758914,0.6422,0.9446,0.9541,0.9076,ay3_u001_image_sequences,4.363,2,2
95,20.2844696421050,45.6329817420383,0.6554,0.9388,0.9407,0.9274,ay3_u001_image_sequences,5.2005,2,2
96,-5.41838220107199,13.6905966236582,0.7142,0.9458,0.9324,0.9494,ay3_u001_image_sequences,7.0535,2,2
97,77.9633852259908,18.5593939007910,1.2879,0.8416,0.8473,0.9448,ay3_u001_image_sequences,5.5873,2,2
98,54.3335797790794,21.9180885247145,1.0063,0.8623,0.8576,0.8359,ay3_u001_image_sequences,2.6625,2,2
99,34.2263554558715,2.64098948106114,1.2533,0.9614,0.9561,0.9283,ay3_u001_image_sequences,5.8936,2,2
100,45.9450442151691,20.9315595469548,1.0273,0.9467,0.9248,0.919,ay3_u001_image_sequences,3.8027,2,2
101,45.2204377766050,1.00814744957886,1.5844,0.8467,0.7935,0.6,ay3_u002_image_sequences,5.4609,2,2
102,-5.72291338426352,-2.85483640072419,0.4411,0.86,0.8579,0.7399,ay3_u002_image_sequences,6.1259,2,2
103,111.324515583531,1.99289683590537,0.8376,0.9171,0.881,0.73,ay3_u002_image_sequences,5.233,2,2
104,33.7958658320922,0.390887150020953,1.5494,0.9009,0.8858,0.6671,ay3_u002_image_sequences,4.5435,2,2
105,63.5996065047816,13.3199464051386,1.0735,0.909,0.911,0.7543,ay3_u002_image_sequences,5.4983,2,2
106,46.2828404482728,-6.00337602841321,1.2694,0.9217,0.9179,0.8209,ay3_u002_image_sequences,7.1689,2,2
107,33.1443627099322,11.8952888777223,1.033,0.9469,0.94,0.8771,ay3_u002_image_sequences,4.837,2,2
108,13.1539639657508,5.96583381040525,1.4583,0.9233,0.8174,0.3967,ay3_u002_image_sequences,2.794,2,2
109,19.6754512030508,6.26861267471725,0.8106,0.9401,0.9143,0.7796,ay3_u002_image_sequences,5.8562,2,2
110,56.6384161501065,11.6478942108379,1.0996,0.9368,0.9108,0.7256,ay3_u002_image_sequences,4.6352,2,2
111,39.0887533187068,2.72985250412387,1.6119,0.9008,0.8389,0.5082,ay3_u002_image_sequences,4.3592,2,2
112,64.7023048706797,20.9330203573873,0.8062,0.917,0.8641,0.7095,ay3_u002_image_sequences,5.8248,2,2
113,59.9668378605933,48.2817857379801,0.4268,0.9154,0.8655,0.7371,ay3_u002_image_sequences,14.1104,2,2
114,32.7059145897846,3.52434216775051,0.9246,0.8849,0.8817,0.6796,ay3_u002_image_sequences,4.363,2,2
115,55.0417501581545,21.8465054656148,0.975,0.9278,0.9008,0.7494,ay3_u002_image_sequences,5.2005,2,2
116,55.4065206718270,1.66404219766600,1.1521,0.8187,0.8242,0.7423,ay3_u002_image_sequences,7.0535,2,2
117,63.4696060199453,13.8419801543959,0.8392,0.9121,0.9034,0.8148,ay3_u002_image_sequences,5.5873,2,2
118,55.9279685519335,3.86026334232944,1.3316,0.7758,0.7668,0.5482,ay3_u002_image_sequences,2.6625,2,2
119,38.6711881292734,0.957041231843611,1.3788,0.9537,0.9086,0.6933,ay3_u002_image_sequences,5.8936,2,2
120,68.8608296948353,14.2007413298769,1.3221,0.9343,0.8771,0.6595,ay3_u002_image_sequences,3.8027,2,2
121,136.626042032165,13.1552068202990,0.5783,0.9246,0.8136,0.7722,ay2_u007_image_sequences,5.4609,2,2
122,173.717556058257,141.514033981487,0.1469,0.9456,0.8715,0.8039,ay2_u007_image_sequences,6.1259,2,2
123,166.837055113621,46.9781259327521,0.3365,0.93,0.8268,0.8469,ay2_u007_image_sequences,5.233,2,2
124,175.107655708949,134.190022929343,0.1223,0.8954,0.6838,0.7906,ay2_u007_image_sequences,4.5435,2,2
125,123.568462870157,59.5834487552292,0.341,0.9573,0.8983,0.8531,ay2_u007_image_sequences,5.4983,2,2
126,98.1953722027706,61.1802750987701,0.2891,0.9246,0.8747,0.7966,ay2_u007_image_sequences,7.1689,2,2
127,130.648982486183,57.0762276750302,0.3378,0.943,0.8814,0.833,ay2_u007_image_sequences,4.837,2,2
128,114.847972985280,116.287101127854,0.2184,0.8956,0.7741,0.8361,ay2_u007_image_sequences,2.794,2,2
129,118.794385524106,81.4965772518494,0.2932,0.9465,0.8422,0.8168,ay2_u007_image_sequences,5.8562,2,2
130,175.263854421999,61.7196068620373,0.2173,0.9162,0.8378,0.8229,ay2_u007_image_sequences,4.6352,2,2
131,49.0229029534714,58.9948012071338,0.3831,0.916,0.8247,0.7626,ay2_u007_image_sequences,4.3592,2,2
132,33.0254064441335,106.586929503289,0.0846,0.9584,0.8803,0.8654,ay2_u007_image_sequences,5.8248,2,2
133,126.136564625079,19.5243113267305,0.4763,0.9529,0.906,0.8884,ay2_u007_image_sequences,14.1104,2,2
134,175.425524636108,131.256093074393,0.1302,0.9179,0.8302,0.8592,ay2_u007_image_sequences,4.363,2,2
135,155.508794197526,109.380456968823,0.1294,0.9361,0.7583,0.7736,ay2_u007_image_sequences,5.2005,2,2
136,168.367440898303,75.3788661318279,0.2483,0.9432,0.8476,0.7941,ay2_u007_image_sequences,7.0535,2,2
137,43.2121734473539,43.0671648032792,0.3932,0.9455,0.8566,0.8724,ay2_u007_image_sequences,5.5873,2,2
138,177.125234736306,50.6229958527365,0.2933,0.9295,0.8724,0.8487,ay2_u007_image_sequences,2.6625,2,2
139,36.3898998927466,101.694999773373,0.1861,0.9405,0.7766,0.627,ay2_u007_image_sequences,5.8936,2,2
140,8.17004228498970,131.574756236564,0.1522,0.9137,0.8052,0.7695,ay2_u007_image_sequences,3.8027,2,2
141,174.399132911957,108.462487565979,0.2968,0.8088,0.8231,0.8626,ay5_u002_image_sequences,5.4609,2,2
142,72.6354071490819,51.4914723071832,0.5622,0.7338,0.7532,0.6633,ay5_u002_image_sequences,6.1259,2,2
143,174.689572935298,128.017446295257,0.3793,0.747,0.7525,0.8625,ay5_u002_image_sequences,5.233,2,2
144,174.838808710485,89.2157451641420,0.3192,0.8382,0.8444,0.8246,ay5_u002_image_sequences,4.5435,2,2
145,174.445277421527,68.2892829457346,0.4677,0.8166,0.8581,0.8515,ay5_u002_image_sequences,5.4983,2,2
146,131.456164797507,128.015240470474,0.1752,0.7064,0.6749,0.8571,ay5_u002_image_sequences,7.1689,2,2
147,174.411177870791,168.004172110709,0.0753,0.7084,0.6442,0.8625,ay5_u002_image_sequences,4.837,2,2
148,149.105286009767,50.1238568913121,0.4919,0.6209,0.5578,0.8615,ay5_u002_image_sequences,2.794,2,2
149,172.346804094326,159.979974363005,0.0814,0.8322,0.8614,0.8816,ay5_u002_image_sequences,5.8562,2,2
150,80.8847897558015,53.6441221449940,0.4476,0.8444,0.8354,0.8659,ay5_u002_image_sequences,4.6352,2,2
151,105.966709636261,24.3929363049305,0.7194,0.7731,0.7823,0.8104,ay5_u002_image_sequences,4.3592,2,2
152,174.068372747083,118.717992696007,0.384,0.7934,0.7482,0.7434,ay5_u002_image_sequences,5.8248,2,2
153,165.709059934292,118.673924351824,0.1896,0.8685,0.815,0.8747,ay5_u002_image_sequences,14.1104,2,2
154,17.8870771742954,107.554302970321,0.3596,0.6918,0.7289,0.6574,ay5_u002_image_sequences,4.363,2,2
155,46.0596134738648,86.3623425024438,0.2969,0.8616,0.8949,0.8837,ay5_u002_image_sequences,5.2005,2,2
156,172.699398839072,166.975939558777,0.1171,0.8675,0.8743,0.8625,ay5_u002_image_sequences,7.0535,2,2
157,174.231762390109,153.918908379974,0.1614,0.6704,0.621,0.8626,ay5_u002_image_sequences,5.5873,2,2
158,128.821086968897,33.5064212881299,0.5303,0.881,0.8302,0.8164,ay5_u002_image_sequences,2.6625,2,2
159,173.779235864962,154.607748424829,0.1487,0.7824,0.8421,0.8378,ay5_u002_image_sequences,5.8936,2,2
160,176.058315967564,147.739427671903,0.2392,0.8352,0.8233,0.8523,ay5_u002_image_sequences,3.8027,2,2
161,103.984540462044,3.62514782224280,2.0127,0.9223,0.896,0.8677,ay5_u005_image_sequences,5.4609,2,2
162,141.742211136734,4.44525014076916,1.8787,0.9342,0.9038,0.8316,ay5_u005_image_sequences,6.1259,2,2
163,142.063758136548,55.5836541475582,0.8845,0.9102,0.8765,0.8199,ay5_u005_image_sequences,5.233,2,2
164,106.896883015075,15.5739090587583,1.2216,0.9577,0.9115,0.8068,ay5_u005_image_sequences,4.5435,2,2
165,117.470993752758,9.02903920103173,1.4933,0.9547,0.9244,0.8169,ay5_u005_image_sequences,5.4983,2,2
166,82.9512023249421,38.6393218202370,0.7618,0.9206,0.8787,0.8412,ay5_u005_image_sequences,7.1689,2,2
167,139.649495204874,22.7928003882244,1.1181,0.9585,0.9308,0.8649,ay5_u005_image_sequences,4.837,2,2
168,143.382790415490,7.18674598110403,1.2688,0.9067,0.8854,0.8063,ay5_u005_image_sequences,2.794,2,2
169,132.026696789374,16.8524414702390,0.979,0.9302,0.8906,0.8148,ay5_u005_image_sequences,5.8562,2,2
170,116.429147411607,12.6222640382891,1.8985,0.9225,0.8788,0.7229,ay5_u005_image_sequences,4.6352,2,2
171,118.644455760273,-0.271886785789934,1.7921,0.9589,0.9299,0.8576,ay5_u005_image_sequences,4.3592,2,2
172,84.6472515828645,-2.80653652549361,1.563,0.9183,0.8771,0.7732,ay5_u005_image_sequences,5.8248,2,2
173,92.5956515930518,-1.27618828928090,1.0654,0.9515,0.9266,0.8515,ay5_u005_image_sequences,14.1104,2,2
174,140.944453974214,4.05835106027076,1.5354,0.9213,0.8837,0.8213,ay5_u005_image_sequences,4.363,2,2
175,108.945166372928,-1.02068422665307,1.6085,0.9408,0.914,0.844,ay5_u005_image_sequences,5.2005,2,2
176,92.1486769945841,21.4103722102983,1.296,0.9365,0.9158,0.8257,ay5_u005_image_sequences,7.0535,2,2
177,95.1353969367152,7.56012707669245,1.305,0.9391,0.9219,0.8305,ay5_u005_image_sequences,5.5873,2,2
178,85.2517613902193,3.24022395828671,1.145,0.9363,0.9078,0.8643,ay5_u005_image_sequences,2.6625,2,2
179,132.372061190757,8.66475578945221,2.5623,0.95,0.8997,0.7405,ay5_u005_image_sequences,5.8936,2,2
180,89.0647618209980,1.64414905965063,2.2364,0.9498,0.9053,0.8287,ay5_u005_image_sequences,3.8027,2,2